Date,Open,High,Low,Close,Volume
01-Sep-20,0.08,0.08,0.08,0.08,218895474
31-Aug-20,0.08,0.08,0.08,0.08,168019568
30-Aug-20,0.08,0.08,0.08,0.08,163521136
29-Aug-20,0.08,0.08,0.08,0.08,148205644
28-Aug-20,0.08,0.08,0.08,0.08,156987335
27-Aug-20,0.08,0.08,0.08,0.08,212239179
26-Aug-20,0.08,0.08,0.08,0.08,199144599
25-Aug-20,0.09,0.09,0.08,0.08,191706697
24-Aug-20,0.09,0.09,0.09,0.09,144188435
23-Aug-20,0.09,0.09,0.08,0.09,137463811
22-Aug-20,0.09,0.09,0.08,0.09,175486028
21-Aug-20,0.09,0.09,0.08,0.08,225210929
20-Aug-20,0.09,0.09,0.09,0.09,168683870
19-Aug-20,0.09,0.09,0.08,0.09,211723349
18-Aug-20,0.1,0.1,0.09,0.09,216027362
17-Aug-20,0.1,0.1,0.09,0.1,354277356
16-Aug-20,0.09,0.1,0.09,0.1,241649922
15-Aug-20,0.09,0.09,0.09,0.09,218090098
14-Aug-20,0.09,0.09,0.09,0.09,228223520
13-Aug-20,0.09,0.09,0.08,0.09,196112043
12-Aug-20,0.09,0.09,0.08,0.09,189982493
11-Aug-20,0.09,0.09,0.08,0.09,452850199
10-Aug-20,0.09,0.09,0.09,0.09,199817541
09-Aug-20,0.09,0.09,0.09,0.09,186084126
08-Aug-20,0.09,0.09,0.09,0.09,151907378
07-Aug-20,0.09,0.09,0.08,0.09,358225742
06-Aug-20,0.09,0.09,0.09,0.09,182793827
05-Aug-20,0.09,0.09,0.09,0.09,200562908
04-Aug-20,0.09,0.09,0.09,0.09,274008987
03-Aug-20,0.09,0.09,0.09,0.09,261279510
02-Aug-20,0.09,0.1,0.08,0.09,423861607
01-Aug-20,0.08,0.09,0.08,0.09,340316951
31-Jul-20,0.08,0.08,0.08,0.08,148882225
30-Jul-20,0.08,0.08,0.08,0.08,153049615
29-Jul-20,0.08,0.08,0.08,0.08,206444379
28-Jul-20,0.08,0.08,0.08,0.08,254037026
27-Jul-20,0.08,0.09,0.08,0.08,298156391
26-Jul-20,0.09,0.09,0.08,0.08,282134360
25-Jul-20,0.08,0.09,0.08,0.09,203334891
24-Jul-20,0.08,0.08,0.08,0.08,190655169
23-Jul-20,0.08,0.09,0.08,0.08,223997868
22-Jul-20,0.08,0.08,0.08,0.08,163391083
21-Jul-20,0.08,0.09,0.08,0.08,193990469
20-Jul-20,0.09,0.09,0.08,0.08,208880719
19-Jul-20,0.09,0.09,0.09,0.09,188291999
18-Jul-20,0.09,0.09,0.09,0.09,233296405
17-Jul-20,0.09,0.09,0.09,0.09,444080113
16-Jul-20,0.08,0.09,0.08,0.09,443104404
15-Jul-20,0.08,0.08,0.08,0.08,342618258
14-Jul-20,0.08,0.08,0.08,0.08,268849757
13-Jul-20,0.08,0.09,0.08,0.08,344746360
12-Jul-20,0.08,0.09,0.08,0.08,338818691
11-Jul-20,0.08,0.09,0.08,0.08,534524595
10-Jul-20,0.08,0.08,0.07,0.08,469536464
09-Jul-20,0.07,0.09,0.07,0.08,746105786
08-Jul-20,0.07,0.08,0.06,0.08,418029049
07-Jul-20,0.06,0.07,0.06,0.06,227188146
06-Jul-20,0.06,0.06,0.06,0.06,248259851
05-Jul-20,0.06,0.06,0.06,0.06,180017213
04-Jul-20,0.06,0.06,0.06,0.06,194307487
03-Jul-20,0.06,0.06,0.06,0.06,181680988
02-Jul-20,0.06,0.06,0.06,0.06,258280880
01-Jul-20,0.06,0.06,0.06,0.06,282098345
30-Jun-20,0.06,0.06,0.06,0.06,257466273
29-Jun-20,0.06,0.06,0.06,0.06,260136565
28-Jun-20,0.06,0.06,0.06,0.06,196132929
27-Jun-20,0.06,0.06,0.05,0.06,253120067
26-Jun-20,0.06,0.06,0.06,0.06,280668216
25-Jun-20,0.06,0.06,0.06,0.06,294599497
24-Jun-20,0.06,0.06,0.06,0.06,329207931
23-Jun-20,0.06,0.06,0.06,0.06,334324808
22-Jun-20,0.06,0.06,0.06,0.06,370859387
21-Jun-20,0.06,0.06,0.06,0.06,295169822
20-Jun-20,0.06,0.06,0.06,0.06,333901523
19-Jun-20,0.06,0.06,0.06,0.06,365175357
18-Jun-20,0.06,0.06,0.06,0.06,352602136
17-Jun-20,0.06,0.07,0.06,0.06,409002920
16-Jun-20,0.06,0.06,0.06,0.06,372574826
15-Jun-20,0.06,0.06,0.06,0.06,422910914
14-Jun-20,0.07,0.07,0.06,0.06,346251027
13-Jun-20,0.06,0.07,0.06,0.07,345604512
12-Jun-20,0.06,0.07,0.06,0.06,410158114
11-Jun-20,0.07,0.07,0.06,0.06,519369145
10-Jun-20,0.07,0.07,0.07,0.07,408439959
09-Jun-20,0.07,0.07,0.07,0.07,381815665
08-Jun-20,0.07,0.07,0.07,0.07,349121242
07-Jun-20,0.07,0.07,0.07,0.07,440639857
06-Jun-20,0.07,0.07,0.07,0.07,442324693
05-Jun-20,0.07,0.07,0.07,0.07,567467167
04-Jun-20,0.07,0.08,0.07,0.07,648840846
03-Jun-20,0.07,0.07,0.07,0.07,559527137
02-Jun-20,0.07,0.08,0.07,0.07,717235891
01-Jun-20,0.06,0.07,0.06,0.07,558359330
31-May-20,0.07,0.07,0.06,0.06,572874631
30-May-20,0.06,0.07,0.06,0.07,459525514
29-May-20,0.06,0.06,0.06,0.06,397540691
28-May-20,0.06,0.06,0.06,0.06,411654191
27-May-20,0.06,0.06,0.06,0.06,398920624
26-May-20,0.06,0.06,0.06,0.06,340829286
25-May-20,0.06,0.06,0.06,0.06,413084713
24-May-20,0.06,0.06,0.06,0.06,358274130
23-May-20,0.06,0.06,0.06,0.06,367214709
